LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1133,Jul,4,23:50:59,calvisitor-10-105-162-105,quicklookd,35391,,"['objc[35391]', ':', 'Class', 'TSUAtomicLRUCache', 'is', 'implemented', 'in', 'both', '/Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork', 'and', '/System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport.', 'One', 'of', 'the', 'two', 'will', 'be', 'used.', 'Which', 'one', 'is', 'undefined.']",a62b7a64,objc[35391] : Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.
1134,Jul,4,23:50:59,calvisitor-10-105-162-105,garcon,35461,,"['Invalidating', 'watch', 'set.']",681abeff,Invalidating watch set.
1135,Jul,4,23:50:59,calvisitor-10-105-162-105,QuickLookSatellite,35448,,"['objc[35448]', ':', 'Class', 'TSUCustomFormatData', 'is', 'implemented', 'in', 'both', '/Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork', 'and', '/System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport.', 'One', 'of', 'the', 'two', 'will', 'be', 'used.', 'Which', 'one', 'is', 'undefined.']",9e125867,objc[35448] : Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.
1136,Jul,4,23:51:29,calvisitor-10-105-162-105,secd,276,,"['SOSAccountThisDeviceCanSyncWithCircle', 'sync', 'with', 'device', 'failure', ':', 'Error', 'Domain', '=', '<*>', 'Code', '=', '<*>', '""', 'Account', 'identity', 'not', 'set', '""', 'UserInfo', '=', '{NSDescription', '=', 'Account', 'identity', 'not', 'set}']",706ee61e,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure : Error Domain = <*> Code = <*> "" Account identity not set "" UserInfo = {NSDescription = Account identity not set}"
1137,Jul,4,23:53:29,calvisitor-10-105-162-105,iconservicesagent,328,,"['-[ISGenerateImageOp', 'generateImageWithCompletion', ':', ']', 'Failed', 'to', 'composit', 'image', 'for', 'descriptor', '<ISBindingImageDescriptor', ':', '0x7f9950712080>.']",fab681a7,-[ISGenerateImageOp generateImageWithCompletion : ] Failed to composit image for descriptor <ISBindingImageDescriptor : <*>
1138,Jul,4,23:55:28,calvisitor-10-105-162-105,CalendarAgent,279,,"['[', '<*>', ']', '[Refusing', 'to', 'parse', 'response', 'to', 'PROPPATCH', 'because', 'of', 'content-type', ':', '[text/html', ';', 'charset', '=', 'UTF-8].]']",008e2106,[ <*> ] [Refusing to parse response to PROPPATCH because of content-type : [text/html ; charset = UTF-8].]
1139,Jul,5,00:02:22,calvisitor-10-105-162-105,WeChat,24144,,['jemmytest'],b55176d9,jemmytest
1140,Jul,5,00:03:06,calvisitor-10-105-162-105,sharingd,30299,,"['<*>', ':', '<*>', ':', '06.178', ':', 'Started', 'generating', 'hashes']",ccc70a93,<*> : <*> : 06.178 : Started generating hashes
1141,Jul,5,00:03:36,calvisitor-10-105-162-105,sharingd,30299,,"['<*>', ':', '<*>', ':', '36.715', ':', 'BTLE', 'scanning', 'started']",95013554,<*> : <*> : <*> : BTLE scanning started
1142,Jul,5,00:09:34,calvisitor-10-105-162-105,WeChat,24144,,['jemmytest'],b55176d9,jemmytest
1143,Jul,5,00:17:32,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,35435,,"['<<<<', 'FigByteStream', '>>>>', 'FigByteStreamStatsLogOneRead', ':', 'ByteStream', 'read', 'of', '<*>', 'bytes', '@', '<*>', 'took', '0.501237', 'sec.', 'to', 'complete', ',', '<*>', 'reads', '>', '=', '0.5', 'sec.']",e5bec8ad,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead : ByteStream read of <*> bytes @ <*> took <*> sec. to complete , <*> reads > = 0.5 sec."
1144,Jul,5,00:17:35,calvisitor-10-105-162-105,locationd,82,,"['Location', 'icon', 'should', 'now', 'be', 'in', 'state', ""'Inactive'""]",3813df52,Location icon should now be in state <*>
1145,Jul,5,00:17:50,authorMacBook-Pro,corecaptured,35613,,"['CCFile', ':', ':', 'captureLogRun()', 'Exiting', 'CCFile', ':', ':', 'captureLogRun']",8caebfba,CCFile : : captureLogRun() Exiting CCFile : : captureLogRun
1146,Jul,5,00:17:52,authorMacBook-Pro,kernel,0,,"['AirPort', ':', 'Link', 'Up', 'on', 'en0']",1f8f78e7,AirPort : Link Up on <*>
1147,Jul,5,00:18:04,authorMacBook-Pro,QQ,10018,,"['button', 'report', ':', '0x80039B7']",bff45e97,button report : <*>
1148,Jul,5,00:18:07,authorMacBook-Pro,QQ,10018,,"['button', 'report', ':', '0X80076ED']",bff45e97,button report : <*>
1149,Jul,5,00:18:09,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,35618,,"['dnssd_clientstub', 'ConnectToServer', ':', 'connect()', 'failed', 'path', ':', '/var/run/mDNSResponder', 'Socket', ':', '<*>', 'Err', ':', '-1', 'Errno', ':', '<*>', 'Operation', 'not', 'permitted']",6bf65ed1,dnssd_clientstub ConnectToServer : connect() failed path : /var/run/mDNSResponder Socket : <*> Err : -1 Errno : <*> Operation not permitted
1150,Jul,5,00:18:12,authorMacBook-Pro,AddressBookSourceSync,35614,,"['Unrecognized', 'attribute', 'value', ':', 't', ':', 'AbchPersonItemType']",8b19a29f,Unrecognized attribute value : t : AbchPersonItemType
1151,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,"['-_continuousScroll', 'is', 'deprecated', 'for', 'NSScrollWheel.', 'Please', 'use', '-hasPreciseScrollingDeltas.']",f7146a7c,<*> is deprecated for NSScrollWheel. Please use <*>
1152,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,"['-deviceDeltaY', 'is', 'deprecated', 'for', 'NSScrollWheel.', 'Please', 'use', '-scrollingDeltaY.']",f7146a7c,<*> is deprecated for NSScrollWheel. Please use <*>
1153,Jul,5,00:28:42,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,"['[00', ':', '<*>', ':', '42.167]', '(Fig)', 'signalled', 'err', '=', '-12871']",f9ec9aea,[00 : <*> : 42.167] (Fig) signalled err = -12871
1154,Jul,5,00:29:04,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,"['[00', ':', '<*>', ':', '04.085]', '<<<<', 'CRABS', '>>>>', 'crabsWaitForLoad', ':', '[0x7fbc7ac683a0]', 'Wait', 'time', 'out', '-', '-1001', '(msRequestTimeout', '-1)']",1e591d25,[00 : <*> : 04.085] <<<< CRABS >>>> crabsWaitForLoad : [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1)
1155,Jul,5,00:29:25,authorMacBook-Pro,QQ,10018,,"['tcp_connection_handle_connect_conditions_bad', '<*>', 'failed', ':', '<*>', '-', 'No', 'network', 'route']",5388f853,tcp_connection_handle_connect_conditions_bad <*> failed : <*> - No network route
1156,Jul,5,00:30:00,calvisitor-10-105-163-10,syslogd,44,,"['Configuration', 'Notice', ':', 'ASL', 'Module', '""', '<*>', '""', 'claims', 'selected', 'messages.', 'Those', 'messages', 'may', 'not', 'appear', 'in', 'standard', 'system', 'log', 'files', 'or', 'in', 'the', 'ASL', 'database.']",9d914035,"Configuration Notice : ASL Module "" <*> "" claims selected messages. Those messages may not appear in standard system log files or in the ASL database."
1157,Jul,5,00:33:56,calvisitor-10-105-163-10,locationd,82,,"['PBRequester', 'failed', 'with', 'Error', 'Error', 'Domain', '=', 'NSURLErrorDomain', 'Code', '=', '-1001', '""', 'The', 'request', 'timed', 'out.', '""', 'UserInfo', '=', '{NSUnderlyingError', '=', '0x7fb7ed616c80', '{Error', 'Domain', '=', 'kCFErrorDomainCFNetwork', 'Code', '=', '-1001', '""', 'The', 'request', 'timed', 'out.', '""', 'UserInfo', '=', '{NSErrorFailingURLStringKey', '=', 'https', ':', '//', '<*>', '/clls/wloc', ',', 'NSErrorFailingURLKey', '=', 'https', ':', '//', '<*>', '/clls/wloc', ',', '_kCFStreamErrorCodeKey', '=', '-2102', ',', '_kCFStreamErrorDomainKey', '=', '<*>', ',', 'NSLocalizedDescription', '=', 'The', 'request', 'timed', 'out.}}', ',', 'NSErrorFailingURLStringKey', '=', 'https', ':', '//', '<*>', '/clls/wloc', ',', 'NSErrorFailingURLKey', '=', 'https', ':', '//', '<*>', '/clls/wloc', ',', '_kCFStreamErrorDomainKey', '=', '<*>', ',', '_kCFStreamErrorCodeKey', '=', '-2102', ',', 'NSLocalizedDescription', '=', 'The', 'request', 'timed', 'out.}']",edac156e,"PBRequester failed with Error Error Domain = NSURLErrorDomain Code = -1001 "" The request timed out. "" UserInfo = {NSUnderlyingError = <*> {Error Domain = kCFErrorDomainCFNetwork Code = -1001 "" The request timed out. "" UserInfo = {NSErrorFailingURLStringKey = https : // <*> <*> , NSErrorFailingURLKey = https : // <*> <*> , _kCFStreamErrorCodeKey = -2102 , _kCFStreamErrorDomainKey = <*> , NSLocalizedDescription = The request timed out.}} , NSErrorFailingURLStringKey = https : // <*> <*> , NSErrorFailingURLKey = https : // <*> <*> , _kCFStreamErrorDomainKey = <*> , _kCFStreamErrorCodeKey = -2102 , NSLocalizedDescription = The request timed out.}"
1158,Jul,5,00:47:16,calvisitor-10-105-163-10,WindowServer,184,,"['send_datagram_available_ping', ':', 'pid', '<*>', 'failed', 'to', 'act', 'on', 'a', 'ping', 'it', 'dequeued', 'before', 'timing', 'out.']",9c96b253,send_datagram_available_ping : pid <*> failed to act on a ping it dequeued before timing out.
1159,Jul,5,00:53:57,calvisitor-10-105-163-10,locationd,82,,"['NETWORK', ':', 'no', 'response', 'from', 'server', ',', 'reachability', ',', '<*>', ',', 'queryRetries', ',', '<*>']",32a2d161,"NETWORK : no response from server , reachability , <*> , queryRetries , <*>"
1160,Jul,5,00:55:33,calvisitor-10-105-163-10,locationd,82,,"['NETWORK', ':', 'requery', ',', '<*>', ',', '<*>', ',', '<*>', ',', '<*>', ',', '<*>', ',', 'items', ',', 'fQueryRetries', ',', '<*>', ',', 'fLastRetryTimestamp', ',', '520934130.6']",4b6a2516,"NETWORK : requery , <*> , <*> , <*> , <*> , <*> , items , fQueryRetries , <*> , fLastRetryTimestamp , <*>"
1161,Jul,5,00:58:26,calvisitor-10-105-163-10,wirelessproxd,75,,"['Failed', 'to', 'stop', 'a', 'scan', '-', 'central', 'is', 'not', 'powered', 'on', ':', '<*>']",b53a1fdd,Failed to stop a scan - central is not powered on : <*>
1162,Jul,5,00:58:27,calvisitor-10-105-163-10,WindowServer,184,,"['device_generate_desktop_screenshot', ':', 'authw', '0x7fa82407ea00(2000)', ',', 'shield', '0x7fa82435f400(2001)']",b01e6099,"device_generate_desktop_screenshot : authw <*> , shield <*>"
1163,Jul,5,01:19:55,calvisitor-10-105-163-10,kernel,0,,"['[HID]', '[ATC]', 'AppleDeviceManagementHIDEventService', ':', ':', 'processWakeReason', 'Wake', 'reason', ':', 'Host', '(0x01)']",23d6730c,[HID] [ATC] AppleDeviceManagementHIDEventService : : processWakeReason Wake reason : Host (0x01)
1164,Jul,5,01:33:27,calvisitor-10-105-163-10,kernel,0,,"['en0', ':', 'channel', 'changed', 'to', '<*>']",187f4d4c,en0 : channel changed to <*>
1165,Jul,5,01:47:03,calvisitor-10-105-163-10,kernel,0,,"['Apple', '<*>', 'nderboltNHIType2', ':', ':', 'waitForOk2Go2Sx', '-', 'retries', '=', '<*>']",cace134e,Apple <*> nderboltNHIType2 : : waitForOk2Go2Sx - retries = <*>
1166,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,"['dnssd_clientstub', 'ConnectToServer', ':', 'connect()->', 'No', 'of', 'tries', ':', '<*>']",3e43fb30,dnssd_clientstub ConnectToServer : connect()-> No of tries : <*>
1167,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.CDScheduler,258,,"['Thermal', 'pressure', 'state', ':', '<*>', 'Memory', 'pressure', 'state', ':', '<*>']",3c63ed9d,Thermal pressure state : <*> Memory pressure state : <*>
1168,Jul,5,02:27:57,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,"['dnssd_clientstub', 'ConnectToServer', ':', 'connect()->', 'No', 'of', 'tries', ':', '<*>']",3e43fb30,dnssd_clientstub ConnectToServer : connect()-> No of tries : <*>
1169,Jul,5,02:28:22,calvisitor-10-105-163-10,kernel,0,,"['ARPT', ':', '720406.265686', ':', 'AirPort_Brcm43xx', ':', ':', 'powerChange', ':', 'System', 'Sleep']",ddd02900,ARPT : <*> : AirPort_Brcm43xx : : powerChange : System Sleep
1170,Jul,5,02:41:24,calvisitor-10-105-163-10,kernel,0,,"['ARPT', ':', '720413.304306', ':', 'wl0', ':', 'setup_keepalive', ':', 'Remote', 'IP', ':', '<*>']",9e4b0c19,ARPT : <*> : wl0 : setup_keepalive : Remote IP : <*>
1171,Jul,5,02:54:51,calvisitor-10-105-163-10,kernel,0,,"['AppleCamIn', ':', ':', 'wakeEventHandlerThread']",c57b7585,AppleCamIn : : wakeEventHandlerThread
1172,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,"['en0', ':', 'BSSID', 'changed', 'to', '5c', ':', '<*>', ':', '<*>', ':', '4c', ':', '<*>', ':', '<*>']",20920613,en0 : BSSID changed to <*> <*> <*> : <*> : <*> : <*> : <*>
1173,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,"['en0', ':', 'BSSID', 'changed', 'to', '5c', ':', '<*>', ':', '<*>', ':', '4c', ':', '<*>', ':', '<*>']",20920613,en0 : BSSID changed to <*> <*> <*> : <*> : <*> : <*> : <*>
1174,Jul,5,03:08:49,calvisitor-10-105-163-10,sandboxd,129,[35762],"['<*>', '(35762)', 'deny', 'network-outbound', '/private/var/run/mDNSResponder']",d2690211,<*> <*> deny <*> <*>
1175,Jul,5,03:35:40,calvisitor-10-105-163-10,kernel,0,,"['RTC', ':', 'PowerByCalendarDate', 'setting', 'ignored']",16771da2,RTC : PowerByCalendarDate setting ignored
1176,Jul,5,03:35:45,calvisitor-10-105-163-10,kernel,0,,"['ARPT', ':', '720580.338311', ':', 'AirPort_Brcm43xx', ':', ':', 'powerChange', ':', 'System', 'Sleep']",ddd02900,ARPT : <*> : AirPort_Brcm43xx : : powerChange : System Sleep
1177,Jul,5,03:49:12,calvisitor-10-105-163-10,kernel,0,,"['Wake', 'reason', ':', 'RTC', '(Alarm)']",7e1bce0a,Wake reason : <*> <*>
1178,Jul,5,03:49:24,calvisitor-10-105-163-10,kernel,0,,"['Sandbox', ':', '<*>', '(35773)', 'deny(1)', 'network-outbound', '/private/var/run/mDNSResponder']",b6cb511a,Sandbox : <*> <*> deny(1) <*> <*>
1179,Jul,5,03:49:51,calvisitor-10-105-163-10,kernel,0,,"['PM', 'response', 'took', '<*>', 'ms', '(54', ',', 'powerd)']",80350385,"PM response took <*> ms <*> , <*>"
1180,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,"['Wake', 'reason', ':', 'EC.SleepTimer', '(SleepTimer)']",7e1bce0a,Wake reason : <*> <*>
1181,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,"['USBMSC', 'Identifier', '(non-unique)', ':', '<*>', '0x5ac', '0x8406', '0x820', ',', '<*>']",0b031b5b,"USBMSC Identifier (non-unique) : <*> 0x5ac 0x8406 0x820 , <*>"
1182,Jul,5,04:12:21,calvisitor-10-105-163-10,syslogd,44,,"['ASL', 'Sender', 'Statistics']",b5dd3697,ASL Sender Statistics
1183,Jul,5,04:12:22,calvisitor-10-105-163-10,kernel,0,,"['****', '[BroadcomBluetoothHostControllerUSBTransport][start]', '--', 'Completed', '(matched', 'on', 'Device)', '--', '0x6000', '****']",814e9471,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****
1184,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"['hibernate_newruntime_map', 'time', ':', '<*>', 'ms', ',', 'IOPolledFilePollersOpen()', ',', 'ml_get_interrupts_enabled', '<*>']",310dffdd,<*> time : <*> ms <*> <*> <*> <*> <*>
1185,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"['hibernate_machine_init', 'pagesDone', '<*>', 'sum2', '4886d9d9', ',', 'time', ':', '<*>', 'ms', ',', 'disk(0x20000)', '<*>', 'Mb/s', ',', 'comp', 'bytes', ':', '<*>', 'time', ':', '<*>', 'ms', '<*>', 'Mb/s', ',', 'crypt', 'bytes', ':', '<*>', 'time', ':', '<*>', 'ms', '<*>', 'Mb/s']",d911dadc,"hibernate_machine_init pagesDone <*> sum2 <*> , time : <*> ms , disk(0x20000) <*> Mb/s , comp bytes : <*> time : <*> ms <*> Mb/s , crypt bytes : <*> time : <*> ms <*> Mb/s"
1186,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"['vm_compressor_fastwake_warmup', '(581519', '-', '591525)', '-', 'starting']",58631be9,vm_compressor_fastwake_warmup (581519 - 591525) - starting
1187,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"['BuildActDeviceEntry', 'exit']",d960bc67,BuildActDeviceEntry exit
1188,Jul,5,10:31:19,calvisitor-10-105-163-10,identityservicesd,272,,"['<IMMacNotificationCenterManager', ':', '0x7ff1b2e00ba0>', ':', 'Updating', 'enabled', ':', 'YES', '(Topics', ':', '(', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', ',', '""', '<*>', '""', '))']",b64c7f3a,"<IMMacNotificationCenterManager : 0x7ff1b2e00ba0> : Updating enabled : YES (Topics : ( "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" , "" <*> "" ))"
1189,Jul,5,10:31:23,calvisitor-10-105-163-10,kernel,0,,"['AppleCamIn', ':', ':', 'handleWakeEvent_gated']",b55bb91d,AppleCamIn : : handleWakeEvent_gated
1190,Jul,5,10:31:24,authorMacBook-Pro,symptomsd,215,,"['__73-[NetworkAnalyticsEngine', 'observeValueForKeyPath', ':', 'ofObject', ':', 'change', ':', 'context', ':', ']_block_invoke', 'unexpected', 'switch', 'value', '<*>']",ed6369dc,__73-[NetworkAnalyticsEngine observeValueForKeyPath : ofObject : change : context : ]_block_invoke unexpected switch value <*>
1191,Jul,5,10:31:56,calvisitor-10-105-160-179,locationd,82,,"['Location', 'icon', 'should', 'now', 'be', 'in', 'state', ""'Active'""]",3813df52,Location icon should now be in state <*>
1192,Jul,5,10:32:08,calvisitor-10-105-160-179,locationd,82,,"['Location', 'icon', 'should', 'now', 'be', 'in', 'state', ""'Inactive'""]",3813df52,Location icon should now be in state <*>
1193,Jul,5,10:41:38,calvisitor-10-105-160-179,Safari,9852,,"['KeychainGetICDPStatus', ':', 'keychain', ':', '-25300']",dceb8db9,KeychainGetICDPStatus : keychain : -25300
1194,Jul,5,10:43:32,calvisitor-10-105-160-179,Safari,9852,,"['KeychainGetICDPStatus', ':', 'keychain', ':', '-25300']",dceb8db9,KeychainGetICDPStatus : keychain : -25300
